amenity,lat,lon,name
car_sharing,49.2863451,-123.1267474,
car_sharing,49.2854037,-123.128351,
car_sharing,49.2874403,-123.130438,
car_sharing,49.263623,-123.0911188,
car_sharing,49.2825835,-123.110565,
car_sharing,49.1699839,-123.149251,
car_sharing,49.2864118,-123.1327968,
car_sharing,49.2748817,-123.1010508,
car_sharing,49.2575999,-123.0964243,
car_sharing,49.2738642,-123.121517,
car_sharing,49.2848428,-123.130385,
car_sharing,49.2763408,-123.134445,
car_sharing,49.2771502,-122.8448238,
car_sharing,49.2738295,-123.1212473,
car_sharing,49.2827913,-123.1272689,
car_sharing,49.2846237,-123.1273528,
car_sharing,49.2759973,-123.132089,
car_sharing,49.2631606,-123.070282,
car_sharing,49.275118,-123.123556,
car_sharing,49.3097298,-123.075914,
car_sharing,49.3103156,-123.076243,
car_sharing,49.260943,-123.069093,
car_sharing,49.273329,-123.124441,
car_sharing,49.2727627,-123.1201061,
car_sharing,49.273465,-123.117347,
car_sharing,49.273254,-123.116607,
car_sharing,49.2602188,-123.1157907,
car_sharing,49.2600109,-123.1157896,
car_sharing,49.273105,-123.1266419,
car_sharing,49.2747215,-123.1193784,
car_sharing,49.2756737,-123.1150027,
car_sharing,49.2733182,-123.128192,
car_sharing,49.2774301,-123.1198879,
car_sharing,49.2798028,-123.112333,
car_sharing,49.2846841,-123.0951972,
car_sharing,49.212622,-122.9592936,
car_sharing,49.2783553,-123.1232166,
car_sharing,49.2801574,-123.033793,
car_sharing,49.2760811,-123.130605,
car_sharing,49.2785513,-123.1304479,
car_sharing,49.2734895,-123.129792,
car_sharing,49.203108,-122.914264,
car_sharing,49.2825629,-123.1384844,
car_sharing,49.2017971,-122.9120544,
car_sharing,49.2823028,-123.130831,
boat_rental,49.3024159,-122.9553282,Cates Park Paddling Centre
boat_rental,49.2643379,-122.6910749,Pitt Meadows Paddle Club (PMPC)
boat_rental,49.2717056,-123.136632,Vancouver Water Adventures
boat_rental,49.2858405,-123.1430954,
boat_rental,49.2722956,-123.136955,Bonnie Lee Charters
boat_rental,49.2710737,-123.136511,Vancouver Boat Rentals
boat_rental,49.280713,-122.8495116,Rocky Point Kayak
boat_rental,49.3223456,-122.8559639,Buntzen Lake Rentals
boat_rental,49.2749952,-123.1992955,Jericho Beach Kayak Centre
boat_rental,49.2755726,-123.201351,Windsure Adventure Watersports
boat_rental,49.276403,-123.1524904,Vancouver Water Adventures
boat_rental,49.290514,-122.4900304,
boat_rental,49.2349562,-122.9651059,Deer Lake Boat Rentals
